identifier,type,research_areas,creation_mode,completeness,number_of_resources,numer_of_views,number_of_downloads
73f7e9f0-70ae-49de-bc38-5d8ef9d6c41a,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,4,1,6
57dc3eb8-2473-4e3b-a9c1-501f41ba9933,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,4,1,9
302f094c-6ce2-450b-ac40-a2e36d48479c,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,5
abdb223f-a89d-4a74-b467-43ed33b79d92,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,9
d70437bc-eb3d-42af-8d4c-600b84178c77,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,10
6167e08c-a318-4b47-87ee-c0dde238aa5f,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,5
99a130d2-f9b2-45f8-b025-ef8477dc3c68,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,9
401d5cb2-41c5-4e21-949c-f6cc9b1ffa50,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,9
63cd9803-f4e9-40e2-bf48-b525d96741f0,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,9
4769b06d-12cd-4fcf-b05b-c8166cecaeac,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,4,1,8
6ca614f5-2dab-445b-86dc-39f13e8f00e6,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,9
2f140479-3c8a-49f3-9819-80e0cef17aa9,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,3,1,9
2ada9d46-5cc7-45a4-9ae2-aebf13de3171,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,3,1,11
b27765b2-0176-43fe-a49b-af315a3850a6,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,3,1,9
1b9e2bff-7ddf-4cd3-b4c0-ddf56ba361f1,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,5
6cbe981d-df64-4f7e-a4e4-9cc9845801f4,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,3,1,5
39f122a1-07ef-4828-9503-014668387e12,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,3,1,8
946774f2-c0a1-45d4-b0d9-708f0aaee1c5,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,8
1348aa46-a334-4907-a598-d61ca3b8d6da,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,3,1,5
ee210760-2d65-42ca-8a26-718001240368,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,4,1,9
59cb41df-8cce-4a7c-8dcf-c002f1844608,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,3,1,6
5b98f053-ee19-47c1-9228-b325515fec36,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,5,1,9
5b4d9139-a3fe-41d6-ba1d-1eb2536967b0,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,5,1,10
228b50ad-25f1-4dc0-b7e5-cff7bcee72b2,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,10
3255fa5a-26b5-4b95-9261-ac3d51f291e2,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,8,1,9
aa6ef21a-be05-4b4f-8159-ab06a843f0ec,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,3,1,10
3ca37e62-7cbd-44c4-82a6-ac6f9096e3a6,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,9
5e81eae5-2d0a-4268-9700-5904326d9607,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,6,1,8
a335fd73-d333-4aad-951c-c934ed3413ae,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,8
b39ac633-8f41-49cd-bbf6-d5cababb2e3e,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,9
65d6edc9-124d-4977-8740-82d6ceef468a,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,8
9229dce4-08fb-41c4-82b6-b37a65deb1b4,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,5
53b2beaf-0762-4d9c-8c2a-4ce4f8251816,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,4,1,8
03bad37b-2477-484b-8445-b29359cf3ab6,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,5
03b306c2-ccf9-4b3f-9a44-24722552bc03,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,9
751d7d6a-dce0-4fc8-8676-7c5eecd605e9,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,10
6fa673a0-6677-4e2f-9bd4-440e1b10c7c9,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,5,1,9
7feca6a2-b6c8-4af6-95c5-ea22cb142b9e,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,6
029bd137-934c-4510-8450-47c60b0d3c58,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,9
9f567e46-6000-40a9-a328-a94c3501cf92,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,8
e33d2565-0fad-4b0d-966c-608d3ea560af,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,6
456d3ae1-c89c-4dd3-be98-8ed2c447bc52,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,8
3799226f-f498-4af8-9b85-fb1e19e65dbd,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,7
a34485de-baa5-432e-902d-09c7c1c64d5d,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,6
db5a373f-186a-4fdc-84d9-0474882e4218,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,7,1,8
5e8f6af1-6c52-4c41-837d-e62d1fe657e3,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,12
fc935756-cd72-4aeb-a0e5-521cc4129d58,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,8
598672c4-8d8d-4e89-9958-aa826923ab75,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,8
4576d496-41f0-45e8-9212-9dff02b0fac3,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,4,1,9
7d1d3f82-16dc-4153-9c0b-27278ddd962b,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,6
9c9fa103-6b59-4303-b17f-1649c204e535,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,8
4f490e1c-6cfb-41e2-a997-282bbd0a3664,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,5
a9f55fc7-0cf4-4b00-8b1f-50edd2100478,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,3,1,5
e4d33f8d-89c3-4ab7-a598-25f0e87027a4,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,5
76a5ed19-29a0-4021-82b0-8297c503675f,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,8
1b6e31cc-6e6e-4791-b985-8229ba2f99a9,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,3,1,8
fa641c3f-c455-4536-9b43-c0b3d72b18d4,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,3,1,9
db63628c-b7cc-48ea-bfe1-d126b300d08e,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,8
0af94602-430e-4b8e-829b-69092db4e24b,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,5
a0cf6edf-8a98-4e04-963c-6acbf570d571,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,3,1,11
2dcd9777-5acc-42a4-9f89-eb740b573138,Bibliography-centric Research Object,['Hazard science'],IMPORTED,50,2,1,8
0389c4aa-87b7-4a75-b632-431533e402db,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
a733ebc6-5542-47cb-a759-fd981d78e6b0,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,5
41c65372-6c98-4328-ab02-915ac5cc9a5a,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,12
b85f7f94-a61f-4aa9-9b6a-135279fcab03,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
707b164d-4125-4464-adfc-680e1febc0a7,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
f85fd3b9-d04c-48f5-b087-19f8953ec438,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
61c0ae3a-74b4-4917-acc0-7d85801bed38,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
59af48f9-f583-4bc2-a1f9-3ddf32ff8a6f,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
d355f86d-6dc0-4e02-be81-608ba63e415b,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
c3f94dbd-1318-4bb8-aca5-f3119ee76e1d,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,4
3a603861-da0f-4bb2-a24e-02138c4ac1d4,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
69c0ca85-8bfb-437d-8714-2dafea9ceec6,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
77d6c55e-0244-46ed-899d-e9e0cf9d8d94,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
bca29cce-c5f4-4c19-a492-104157735f14,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
62241b86-6b48-449a-8330-ca6a5cfa3f68,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
7a54e149-aab1-41d2-a8b0-dab18a167157,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,5
f9112d05-bf39-43c7-b5f5-89a79b58d17f,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,5
0b5939a3-7dbe-4132-95a6-17fd1c376a02,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
e4a51421-b6cc-4ecd-9713-4823794d3c38,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
332b2cc1-893d-4f37-9743-1c361ff7d713,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,5
34f9d585-134c-46f7-bc74-5d2873411f4a,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
bd82202e-7e2b-4679-8c1b-df02b15d5951,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
b3d4023f-30a2-4f28-9fc5-191ede2ed5be,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,8
034155a7-f16b-4e2c-a95e-d502af3b17e4,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
461a939e-882d-4fea-b8b4-6d3f32691bba,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
ca5c6a12-d273-46b4-8781-1ed6efb4f09d,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
b8fd5295-6f10-4d54-8011-a439256d9417,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
c511b418-43fd-4556-8976-fb29f4530f4f,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
9b05a267-38e6-4d85-99f0-b66d6d2690e8,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
c24b648b-504c-43c6-a33d-ea9be3f87516,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
41d9f4df-28dc-4dc6-9d9a-eccf6658eb0f,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
c707227b-d062-4c55-80d2-1ba7cf499bab,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
3dff7273-250d-4267-ad98-a470638886ac,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
ea9cc9b2-11aa-4c0c-94d7-d2859fe9eda2,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
cf428efc-3f6a-4243-a369-d35f563c08ec,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
784620ef-b935-4998-9f7e-1467dd023e47,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,5
9c1b43bd-5f89-4843-88ee-d86649f4bb83,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
798acec8-1fa1-4bfe-9f65-0548e9d11b98,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
13d0516c-f4c8-4b0f-8c65-eeb3d00cf361,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
932dcd92-7cb8-4110-a0a8-f54bc2006946,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
0a116b21-a646-4fc0-ac2a-ec7668aa0104,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
e46c86ad-f811-4a2c-9c10-a5991085a5fb,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
9b74efdf-6239-41c7-b404-02b5cdca8039,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
30d0432f-0712-4265-86e1-0220de9bcfe4,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
3c08053e-5414-4515-8125-c0d7dd350032,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
a1166ded-a890-4392-87f0-22a5fa3e348e,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
d58c28b8-34aa-41ae-b202-571277517014,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
54c1d730-ff6b-4a2d-8c3b-2b060403753e,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
7ecdadc3-b909-4515-8139-b55172feca37,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
97911118-a720-4eaf-9b86-b62e4264c0ff,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
6436808f-656d-455c-8cfe-b9711d93ef65,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
3fabc7d0-d069-4702-a769-3197c7c58f0e,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
c3c2cd8d-d983-4b8c-824f-11424b2ef409,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,5
ba91780a-b90c-4749-ba54-9d828da7c77f,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
a9185f78-1cec-4499-a09b-53bbb4714df4,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,8
9b8c8339-d5b8-4591-b905-ff920d5fc948,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
c20fca78-3fe3-4361-aa35-064dc3c7cea0,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
93f082d0-3e7a-4856-ad0b-66f9e44c9ab0,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
9a750635-9346-4753-b5d2-8a33494bf510,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
30b6ffb4-6865-494f-ac09-2f6d07a5fde2,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
cafd34c8-c9b7-4c0d-bc62-3e574701b394,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
aba65beb-0257-4493-8b40-416fad4d8d00,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
fba765f1-ad93-4209-b28d-569f0b3b3753,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,5
0b31f771-c45a-4813-a092-50e493b8333a,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
c4caf240-4c79-46be-8157-fb981992a847,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
5f0c5877-4d99-468f-8a21-4174854fd705,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
267f5629-9314-479d-b0bb-45c5409054e9,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
188df8c1-6bce-4123-a23a-7f25bfa3400c,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,5
89c686b9-807d-4a4e-91bd-8bb658243a9f,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
4d02b13d-219d-4f88-b9c1-458dde5c8050,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
3a11e3be-71ad-4147-b032-b62ac3ee5afb,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
b941d74b-b5ad-4eb8-8668-c9fd98981d6a,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
178a0be6-fd7a-488c-9b49-56ce8c35acc6,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,8
6ca14aa9-ab2b-47f7-9aaa-a61752638285,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
74af25cb-37c5-498c-874a-736e529888b0,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
24af5c82-5e1a-4e25-a845-2a08c31c1d5e,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
7491eabd-cd35-4712-91ab-9fecadd3be42,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
b6b7da15-5865-43cf-bd19-46ca2a828ac2,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
072403c5-a0d2-4ee3-961b-5ef89fcc9d3f,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
21d821d2-c028-49b6-bb23-edb4559655e7,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,5
c92a4678-e0e6-49d4-9510-dfb4c61916e2,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,4
2ec7fb0d-3a1c-466d-85e4-a652cdd0fe90,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,4
6d4eda59-bca1-4e85-b7ac-768c18ff4c4d,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
332f96cd-e7a6-4934-859b-ee57fcb9030e,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
516abe74-8011-46e2-9c17-c61115e10f5c,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
08dc2264-66c7-4119-9b4c-450b4e1bafb0,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
190d46d2-61ce-48f9-85a3-05f6673b8e82,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
65a79d41-aab9-4558-9202-b5b8ee6b171f,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,8
f3a2d459-2049-4bba-8d6f-f08da41fdc48,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
abfb903d-1f8b-4ec4-8a5b-8687ff5b374f,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,5
600aa50b-26ee-4674-812c-60aefbd41a92,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
ba68ff8b-adbd-48c0-99aa-d77a9af696f8,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,9
a24aa20d-3319-473b-af05-597a081e627e,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
2801c0b4-cc67-4227-8272-d48793492191,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
1e387464-e353-431d-8687-0f1564fc7d9d,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
ad3f0f2f-a031-45d5-817a-84ff65a93643,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,5
5eacdea9-3dd1-4af6-a0cb-aeb75b53e5ef,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
7d4627ef-ed62-450a-be6c-b0da72e3fbb4,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,5
1e8e6ad7-4d52-4503-af05-09e729f3a9a3,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
32de47f4-cc8d-487f-83f4-4d689043e7f6,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,2
3b25ac77-8b9f-4de5-b334-81cf46989724,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
be0c3efe-f3a6-4208-a7ad-f78efe851edf,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,4
185035a6-9243-4566-b4b2-c8c4a6463026,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,4
29d7ec41-6666-4295-9854-df5aa6f768e9,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
67f1abcc-fea9-447c-9d53-dba351ebbed5,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
52e69356-d7d2-4d88-972f-f844100ed459,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
11289185-690b-4747-8d10-6e368379fc65,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
cc5c9d52-5237-4d2e-802a-e04f52b5ea69,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,8
fade6c48-ddce-44fa-b5d6-db133a5793a7,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,8
ee7eeacd-3912-4546-82b8-de96b19da023,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
919bad22-ab1c-4191-ad68-89238b0e987d,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
5f53eff3-eb1a-438d-acc6-7116ac488c0e,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,9
b14b52a7-e075-4bc7-8d76-f03e063dcb80,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
d1510c08-0b52-48ad-ba54-71de604a5c7c,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,9
9a92dd1a-8ffe-454b-8257-f5af0f227064,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,8
4552be0e-e562-4d4a-bbc4-b1af4da684b0,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,4
c2a7e006-6563-498d-bb70-7ad41c1aa35a,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
c575251f-67b1-4854-88c9-2fd60ab63dc0,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,8
7cc71703-6ef0-43c0-ae86-5a1e2d21b22a,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,9
32b36823-66c6-46de-a70b-71885fbd07c6,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
ae6ad0f3-3323-4c2e-b5cd-5eee45a47f0b,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,4
7e95b4a0-9faa-4610-8d19-3a23fc51899d,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
ef53bc2e-9ba6-4ff3-b777-e875782218cf,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,8
6e5dac13-ef15-428c-8d47-3ca4cf37700b,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
1c7db004-a2ff-4cdd-b8ce-ae4e34e67e65,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,11
bec94d7e-307e-47e4-9ff9-83794552707d,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,8
e487cde2-c238-4cbf-b0d5-de53ba2b3251,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
c19cc53f-6e18-4ede-bef3-b825088887fc,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
e2934678-d1d1-403c-b2df-aca573118af4,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,9
4280c359-3b50-441a-b0c1-090a273c2683,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
1682f59a-61e7-49dc-8766-455191a58755,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
f47190c0-5aca-4a5a-bac5-a4c6d1b9865d,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
b77944f2-44b6-4e86-89d1-96c6a904fc5d,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,9
63e4d561-1072-498e-a108-f41cf74fe4f9,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,5
c0e795cd-5683-4d33-9851-0b9d81eb8973,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
0314f00e-d98d-4f6d-8d45-0473c54a8a5b,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
101264bf-387e-450a-b16c-d6a681fcf8ba,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,7
92d9135b-be98-4e8c-8662-2b0cfa0f16e9,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,3
f14f8d20-40f6-4217-b847-b56cf87d462f,Bibliography-centric Research Object,['Geology'],IMPORTED,50,1,1,6
